"","match_id","team1","team2","team1goals","team2goals","team1rank","team2rank","team1points","team2points","diff_goal_abs","diff_goal_ratio","diff_rank","diff_point_abs","diff_point_ratio"
"927",16462,"Liechtenstein","Finland",0,2,53,30,911,1410,-2,0,-23,-499,0.646099290780142
"928",16462,"Finland","Liechtenstein",2,0,30,53,1410,911,2,Inf,23,499,1.54774972557629
"929",16460,"Azerbaijan","Slovakia",1,5,43,19,1168,1475,-4,0.2,-24,-307,0.791864406779661
"930",16460,"Slovakia","Azerbaijan",5,1,19,43,1475,1168,4,5,24,307,1.26284246575342
"931",16459,"Kazakhstan","San Marino",4,0,47,55,1147,804,4,Inf,8,343,1.42661691542289
"932",16459,"San Marino","Kazakhstan",0,4,55,47,804,1147,-4,0,-8,-343,0.700959023539669
"933",16458,"Czech Republic","Montenegro",3,0,22,34,1458,1368,3,Inf,12,90,1.06578947368421
"934",16458,"Montenegro","Czech Republic",0,3,34,22,1368,1458,-3,0,-12,-90,0.938271604938272
"935",16457,"Bulgaria","Kosovo",2,3,36,46,1339,1151,-1,0.666666666666667,10,188,1.16333622936577
"936",16457,"Kosovo","Bulgaria",3,2,46,36,1151,1339,1,1.5,-10,-188,0.859596713965646
"937",16456,"Ukraine","Luxembourg",1,0,16,41,1514,1244,1,Inf,25,270,1.21704180064309
"938",16456,"Luxembourg","Ukraine",0,1,41,16,1244,1514,-1,0,-25,-270,0.821664464993395
"939",16455,"Serbia","Lithuania",4,1,17,48,1512,1102,3,4,31,410,1.37205081669691
"940",16455,"Lithuania","Serbia",1,4,48,17,1102,1512,-3,0.25,-31,-410,0.728835978835979
"941",16454,"Denmark","Georgia",5,1,7,40,1631,1259,4,5,33,372,1.29547259729944
"942",16454,"Georgia","Denmark",1,5,40,7,1259,1631,-4,0.2,-33,-372,0.771919068056407
"943",16452,"Spain","Sweden",3,0,5,13,1648,1569,3,Inf,8,79,1.05035054174634
"944",16452,"Sweden","Spain",0,3,13,5,1569,1648,-3,0,-8,-79,0.952063106796116
"945",16451,"Malta","Romania",0,4,51,24,955,1449,-4,0,-27,-494,0.659075224292616
"946",16451,"Romania","Malta",4,0,24,51,1449,955,4,Inf,27,494,1.51727748691099
"947",16450,"Faroe Islands","Norway",0,2,44,23,1165,1452,-2,0,-21,-287,0.802341597796143
"948",16450,"Norway","Faroe Islands",2,0,23,44,1452,1165,2,Inf,21,287,1.24635193133047
"949",16449,"Poland","Israel",4,0,14,37,1549,1283,4,Inf,23,266,1.20732657833203
"950",16449,"Israel","Poland",0,4,37,14,1283,1549,-4,0,-23,-266,0.828276307295029
"951",16448,"North Macedonia","Austria",1,4,32,15,1374,1523,-3,0.25,-17,-149,0.902166776099803
"952",16448,"Austria","North Macedonia",4,1,15,32,1523,1374,3,4,17,149,1.10844250363901
"953",16447,"Latvia","Slovenia",0,5,49,33,1081,1369,-5,0,-16,-288,0.789627465303141
"954",16447,"Slovenia","Latvia",5,0,33,49,1369,1081,5,Inf,16,288,1.26641998149861
"955",16446,"Portugal","Netherlands",1,0,4,11,1666,1598,1,Inf,7,68,1.04255319148936
"956",16446,"Netherlands","Portugal",0,1,11,4,1598,1666,-1,0,-7,-68,0.959183673469388
"957",16445,"Switzerland","England",0,0,9,3,1606,1686,0,NA,-6,-80,0.952550415183867
"958",16445,"England","Switzerland",0,0,3,9,1686,1606,0,NA,6,80,1.04981320049813
"959",16444,"Belarus","Germany",0,2,38,8,1276,1609,-2,0,-30,-333,0.793039154754506
"960",16444,"Germany","Belarus",2,0,8,38,1609,1276,2,Inf,30,333,1.26097178683386
"961",16443,"Turkey","France",2,0,18,2,1505,1757,2,Inf,-16,-252,0.856573705179283
"962",16443,"France","Turkey",0,2,2,18,1757,1505,-2,0,16,252,1.16744186046512
"963",16442,"Belgium","Kazakhstan",3,0,1,47,1783,1147,3,Inf,46,636,1.55448997384481
"964",16442,"Kazakhstan","Belgium",0,3,47,1,1147,1783,-3,0,-46,-636,0.643297812675266
"965",16441,"Scotland","Cyprus",2,1,25,42,1441,1240,1,2,17,201,1.16209677419355
"966",16441,"Cyprus","Scotland",1,2,42,25,1240,1441,-1,0.5,-17,-201,0.860513532269257
"967",16440,"Greece","Italy",0,3,28,6,1418,1642,-3,0,-22,-224,0.863580998781973
"968",16440,"Italy","Greece",3,0,6,28,1642,1418,3,Inf,22,224,1.15796897038082
"969",16439,"Estonia","Northern Ireland",1,2,45,27,1161,1425,-1,0.5,-18,-264,0.814736842105263
"970",16439,"Northern Ireland","Estonia",2,1,27,45,1425,1161,1,2,18,264,1.22739018087855
"971",16438,"Azerbaijan","Hungary",1,3,43,20,1168,1468,-2,0.333333333333333,-23,-300,0.795640326975477
"972",16438,"Hungary","Azerbaijan",3,1,20,43,1468,1168,2,3,23,300,1.25684931506849
"973",16437,"Moldova","Andorra",1,0,52,50,948,1034,1,Inf,-2,-86,0.916827852998066
"974",16437,"Andorra","Moldova",0,1,50,52,1034,948,-1,0,2,86,1.09071729957806
"975",16436,"Russia","San Marino",9,0,21,55,1462,804,9,Inf,34,658,1.81840796019901
"976",16436,"San Marino","Russia",0,9,55,21,804,1462,-9,0,-34,-658,0.549931600547196
"977",16434,"Armenia","Liechtenstein",3,0,39,53,1273,911,3,Inf,14,362,1.397365532382
"978",16434,"Liechtenstein","Armenia",0,3,53,39,911,1273,-3,0,-14,-362,0.715632364493323
"979",16433,"Croatia","Wales",2,1,10,12,1605,1570,1,2,2,35,1.02229299363057
"980",16433,"Wales","Croatia",1,2,12,10,1570,1605,-1,0.5,-2,-35,0.978193146417445
"981",16432,"Iceland","Albania",1,0,29,35,1415,1362,1,Inf,6,53,1.03891336270191
"982",16432,"Albania","Iceland",0,1,35,29,1362,1415,-1,0,-6,-53,0.962544169611307
"983",16431,"Czech Republic","Bulgaria",2,1,22,36,1458,1339,1,2,14,119,1.08887229275579
"984",16431,"Bulgaria","Czech Republic",1,2,36,22,1339,1458,-1,0.5,-14,-119,0.91838134430727
"985",16430,"Montenegro","Kosovo",1,1,34,46,1368,1151,0,1,12,217,1.18853171155517
"986",16430,"Kosovo","Montenegro",1,1,46,34,1151,1368,0,1,-12,-217,0.841374269005848
"987",16429,"Ukraine","Serbia",5,0,16,17,1514,1512,5,Inf,1,2,1.00132275132275
"988",16429,"Serbia","Ukraine",0,5,17,16,1512,1514,-5,0,-1,-2,0.998678996036988
"989",16428,"Lithuania","Luxembourg",1,1,48,41,1102,1244,0,1,-7,-142,0.885852090032154
"990",16428,"Luxembourg","Lithuania",1,1,41,48,1244,1102,0,1,7,142,1.12885662431942
"991",16426,"Faroe Islands","Spain",1,4,44,5,1165,1648,-3,0.25,-39,-483,0.706917475728155
"992",16426,"Spain","Faroe Islands",4,1,5,44,1648,1165,3,4,39,483,1.41459227467811
"993",16425,"Sweden","Malta",3,0,13,51,1569,955,3,Inf,38,614,1.64293193717277
"994",16425,"Malta","Sweden",0,3,51,13,955,1569,-3,0,-38,-614,0.608667941363926
"995",16424,"Norway","Romania",2,2,23,24,1452,1449,0,1,1,3,1.00207039337474
"996",16424,"Romania","Norway",2,2,24,23,1449,1452,0,1,-1,-3,0.997933884297521
"997",16423,"North Macedonia","Poland",0,1,32,14,1374,1549,-1,0,-18,-175,0.887023886378309
"998",16423,"Poland","North Macedonia",1,0,14,32,1549,1374,1,Inf,18,175,1.127365356623
"999",16422,"Austria","Slovenia",1,0,15,33,1523,1369,1,Inf,18,154,1.11249086924763
"1000",16422,"Slovenia","Austria",0,1,33,15,1369,1523,-1,0,-18,-154,0.898883782009192
"1001",16421,"Latvia","Israel",0,3,49,37,1081,1283,-3,0,-12,-202,0.842556508183944
"1002",16421,"Israel","Latvia",3,0,37,49,1283,1081,3,Inf,12,202,1.18686401480111
"1003",16419,"Georgia","Gibraltar",3,0,40,54,1259,880,3,Inf,14,379,1.43068181818182
"1004",16419,"Gibraltar","Georgia",0,3,54,40,880,1259,-3,0,-14,-379,0.698967434471803
"1005",16418,"Netherlands","England",3,1,11,3,1598,1686,2,3,-8,-88,0.947805456702254
"1006",16418,"England","Netherlands",1,3,3,11,1686,1598,-2,0.333333333333333,8,88,1.05506883604506
"1007",16417,"Portugal","Switzerland",3,1,4,9,1666,1606,2,3,5,60,1.0373599003736
"1008",16417,"Switzerland","Portugal",1,3,9,4,1606,1666,-2,0.333333333333333,-5,-60,0.963985594237695
"1009",16413,"Turkey","Greece",2,1,18,28,1505,1418,1,2,10,87,1.06135401974612
"1010",16413,"Greece","Turkey",1,2,28,18,1418,1505,-1,0.5,-10,-87,0.9421926910299
"1011",16412,"Switzerland","Denmark",3,3,9,7,1606,1631,0,1,-2,-25,0.984671980380135
"1012",16412,"Denmark","Switzerland",3,3,7,9,1631,1606,0,1,2,25,1.01556662515567
"1013",16410,"Malta","Spain",0,2,51,5,955,1648,-2,0,-46,-693,0.579490291262136
"1014",16410,"Spain","Malta",2,0,5,51,1648,955,2,Inf,46,693,1.72565445026178
"1015",16409,"Norway","Sweden",3,3,23,13,1452,1569,0,1,-10,-117,0.925430210325048
"1016",16409,"Sweden","Norway",3,3,13,23,1569,1452,0,1,10,117,1.08057851239669
"1017",16408,"Romania","Faroe Islands",4,1,24,44,1449,1165,3,4,20,284,1.24377682403433
"1018",16408,"Faroe Islands","Romania",1,4,44,24,1165,1449,-3,0.25,-20,-284,0.8040027605245
"1019",16407,"Italy","Liechtenstein",6,0,6,53,1642,911,6,Inf,47,731,1.80241492864984
"1020",16407,"Liechtenstein","Italy",0,6,53,6,911,1642,-6,0,-47,-731,0.554811205846529
"1021",16405,"Gibraltar","Estonia",0,1,54,45,880,1161,-1,0,-9,-281,0.757967269595177
"1022",16405,"Estonia","Gibraltar",1,0,45,54,1161,880,1,Inf,9,281,1.31931818181818
"1023",16403,"Armenia","Finland",0,2,39,30,1273,1410,-2,0,-9,-137,0.902836879432624
"1024",16403,"Finland","Armenia",2,0,30,39,1410,1273,2,Inf,9,137,1.10761979575805
"1025",16402,"Montenegro","England",1,5,34,3,1368,1686,-4,0.2,-31,-318,0.811387900355872
"1026",16402,"England","Montenegro",5,1,3,34,1686,1368,4,5,31,318,1.23245614035088
"1027",16401,"Kosovo","Bulgaria",1,1,46,36,1151,1339,0,1,-10,-188,0.859596713965646
"1028",16401,"Bulgaria","Kosovo",1,1,36,46,1339,1151,0,1,10,188,1.16333622936577
"1029",16400,"Portugal","Serbia",1,1,4,17,1666,1512,0,1,13,154,1.10185185185185
"1030",16400,"Serbia","Portugal",1,1,17,4,1512,1666,0,1,-13,-154,0.907563025210084
"1031",16399,"Luxembourg","Ukraine",1,2,41,16,1244,1514,-1,0.5,-25,-270,0.821664464993395
"1032",16399,"Ukraine","Luxembourg",2,1,16,41,1514,1244,1,2,25,270,1.21704180064309
"1033",16398,"France","Iceland",4,0,2,29,1757,1415,4,Inf,27,342,1.24169611307421
"1034",16398,"Iceland","France",0,4,29,2,1415,1757,-4,0,-27,-342,0.805350028457598
"1035",16397,"Andorra","Albania",0,3,50,35,1034,1362,-3,0,-15,-328,0.759177679882526
"1036",16397,"Albania","Andorra",3,0,35,50,1362,1034,3,Inf,15,328,1.31721470019342
"1037",16396,"Turkey","Moldova",4,0,18,52,1505,948,4,Inf,34,557,1.58755274261603
"1038",16396,"Moldova","Turkey",0,4,52,18,948,1505,-4,0,-34,-557,0.629900332225914
"1039",16395,"Azerbaijan","Lithuania",0,0,43,48,1168,1102,0,NA,5,66,1.05989110707804
"1040",16395,"Lithuania","Azerbaijan",0,0,48,43,1102,1168,0,NA,-5,-66,0.943493150684932
"1041",16394,"Netherlands","Germany",2,3,11,8,1598,1609,-1,0.666666666666667,-3,-11,0.993163455562461
"1042",16394,"Germany","Netherlands",3,2,8,11,1609,1598,1,1.5,3,11,1.00688360450563
"1043",16393,"Northern Ireland","Belarus",2,1,27,38,1425,1276,1,2,11,149,1.11677115987461
"1044",16393,"Belarus","Northern Ireland",1,2,38,27,1276,1425,-1,0.5,-11,-149,0.895438596491228
"1045",16392,"Poland","Latvia",2,0,14,49,1549,1081,2,Inf,35,468,1.43293246993525
"1046",16392,"Latvia","Poland",0,2,49,14,1081,1549,-2,0,-35,-468,0.697869593285991
"1047",16391,"Slovenia","North Macedonia",1,1,33,32,1369,1374,0,1,-1,-5,0.996360989810771
"1048",16391,"North Macedonia","Slovenia",1,1,32,33,1374,1369,0,1,1,5,1.0036523009496
"1049",16390,"Cyprus","Belgium",0,2,42,1,1240,1783,-2,0,-41,-543,0.695457094784072
"1050",16390,"Belgium","Cyprus",2,0,1,42,1783,1240,2,Inf,41,543,1.43790322580645
"1051",16389,"Hungary","Croatia",2,1,20,10,1468,1605,1,2,-10,-137,0.914641744548287
"1052",16389,"Croatia","Hungary",1,2,10,20,1605,1468,-1,0.5,10,137,1.0933242506812
"1053",16388,"San Marino","Scotland",0,2,55,25,804,1441,-2,0,-30,-637,0.55794587092297
"1054",16388,"Scotland","San Marino",2,0,25,55,1441,804,2,Inf,30,637,1.79228855721393
"1055",16387,"Israel","Austria",4,2,37,15,1283,1523,2,2,-22,-240,0.842416283650689
"1056",16387,"Austria","Israel",2,4,15,37,1523,1283,-2,0.5,22,240,1.18706157443492
"1057",16386,"Wales","Slovakia",1,0,12,19,1570,1475,1,Inf,7,95,1.06440677966102
"1058",16386,"Slovakia","Wales",0,1,19,12,1475,1570,-1,0,-7,-95,0.939490445859873
"1059",16385,"Kazakhstan","Russia",0,4,47,21,1147,1462,-4,0,-26,-315,0.784541723666211
"1060",16385,"Russia","Kazakhstan",4,0,21,47,1462,1147,4,Inf,26,315,1.27462946817786
"1061",16384,"Spain","Norway",2,1,5,23,1648,1452,1,2,18,196,1.13498622589532
"1062",16384,"Norway","Spain",1,2,23,5,1452,1648,-1,0.5,-18,-196,0.881067961165049
"1063",16383,"Italy","Finland",2,0,6,30,1642,1410,2,Inf,24,232,1.1645390070922
"1064",16383,"Finland","Italy",0,2,30,6,1410,1642,-2,0,-24,-232,0.858708891595615
"1065",16381,"Liechtenstein","Greece",0,2,53,28,911,1418,-2,0,-25,-507,0.642454160789845
"1066",16381,"Greece","Liechtenstein",2,0,28,53,1418,911,2,Inf,25,507,1.55653128430296
"1067",16379,"Malta","Faroe Islands",2,1,51,44,955,1165,1,2,-7,-210,0.819742489270386
"1068",16379,"Faroe Islands","Malta",1,2,44,51,1165,955,-1,0.5,7,210,1.21989528795812
"1069",16378,"Sweden","Romania",2,1,13,24,1569,1449,1,2,11,120,1.08281573498965
"1070",16378,"Romania","Sweden",1,2,24,13,1449,1569,-1,0.5,-11,-120,0.923518164435946
"1071",16377,"Georgia","Switzerland",0,2,40,9,1259,1606,-2,0,-31,-347,0.783935242839352
"1072",16377,"Switzerland","Georgia",2,0,9,40,1606,1259,2,Inf,31,347,1.27561556791104
"1073",16376,"England","Czech Republic",5,0,3,22,1686,1458,5,Inf,19,228,1.15637860082305
"1074",16376,"Czech Republic","England",0,5,22,3,1458,1686,-5,0,-19,-228,0.864768683274021
"1075",16375,"Portugal","Ukraine",0,0,4,16,1666,1514,0,NA,12,152,1.1003963011889
"1076",16375,"Ukraine","Portugal",0,0,16,4,1514,1666,0,NA,-12,-152,0.908763505402161
"1077",16374,"Luxembourg","Lithuania",2,1,41,48,1244,1102,1,2,7,142,1.12885662431942
"1078",16374,"Lithuania","Luxembourg",1,2,48,41,1102,1244,-1,0.5,-7,-142,0.885852090032154
"1079",16373,"Moldova","France",1,4,52,2,948,1757,-3,0.25,-50,-809,0.539556061468412
"1080",16373,"France","Moldova",4,1,2,52,1757,948,3,4,50,809,1.85337552742616
"1081",16372,"Andorra","Iceland",0,2,50,29,1034,1415,-2,0,-21,-381,0.730742049469965
"1082",16372,"Iceland","Andorra",2,0,29,50,1415,1034,2,Inf,21,381,1.36847195357834
"1083",16371,"Albania","Turkey",0,2,35,18,1362,1505,-2,0,-17,-143,0.904983388704319
"1084",16371,"Turkey","Albania",2,0,18,35,1505,1362,2,Inf,17,143,1.10499265785609
"1085",16370,"Bulgaria","Montenegro",1,1,36,34,1339,1368,0,1,-2,-29,0.978801169590643
"1086",16370,"Montenegro","Bulgaria",1,1,34,36,1368,1339,0,1,2,29,1.02165795369679
"1087",16369,"Netherlands","Belarus",4,0,11,38,1598,1276,4,Inf,27,322,1.25235109717868
"1088",16369,"Belarus","Netherlands",0,4,38,11,1276,1598,-4,0,-27,-322,0.798498122653317
"1089",16368,"Northern Ireland","Estonia",2,0,27,45,1425,1161,2,Inf,18,264,1.22739018087855
"1090",16368,"Estonia","Northern Ireland",0,2,45,27,1161,1425,-2,0,-18,-264,0.814736842105263
"1091",16367,"Croatia","Azerbaijan",2,1,10,43,1605,1168,1,2,33,437,1.37414383561644
"1092",16367,"Azerbaijan","Croatia",1,2,43,10,1168,1605,-1,0.5,-33,-437,0.727725856697819
"1093",16366,"Slovakia","Hungary",2,0,19,20,1475,1468,2,Inf,1,7,1.00476839237057
"1094",16366,"Hungary","Slovakia",0,2,20,19,1468,1475,-2,0,-1,-7,0.995254237288136
"1095",16365,"Austria","Poland",0,1,15,14,1523,1549,-1,0,-1,-26,0.983214977404777
"1096",16365,"Poland","Austria",1,0,14,15,1549,1523,1,Inf,1,26,1.01707156927118
"1097",16364,"North Macedonia","Latvia",3,1,32,49,1374,1081,2,3,17,293,1.27104532839963
"1098",16364,"Latvia","North Macedonia",1,3,49,32,1081,1374,-2,0.333333333333333,-17,-293,0.786754002911208
"1099",16363,"Israel","Slovenia",1,1,37,33,1283,1369,0,1,-4,-86,0.93718042366691
"1100",16363,"Slovenia","Israel",1,1,33,37,1369,1283,0,1,4,86,1.06703039750585
"1101",16362,"Belgium","Russia",3,1,1,21,1783,1462,2,3,20,321,1.21956224350205
"1102",16362,"Russia","Belgium",1,3,21,1,1462,1783,-2,0.333333333333333,-20,-321,0.819966348850252
"1103",16361,"Kosovo","Denmark",2,2,46,7,1151,1631,0,1,-39,-480,0.70570202329859
"1104",16361,"Denmark","Kosovo",2,2,7,46,1631,1151,0,1,39,480,1.41702867072111
"1105",16360,"Cyprus","San Marino",5,0,42,55,1240,804,5,Inf,13,436,1.54228855721393
"1106",16360,"San Marino","Cyprus",0,5,55,42,804,1240,-5,0,-13,-436,0.648387096774194
"1107",16359,"Kazakhstan","Scotland",3,0,47,25,1147,1441,3,Inf,-22,-294,0.795975017349063
"1108",16359,"Scotland","Kazakhstan",0,3,25,47,1441,1147,-3,0,22,294,1.256320836966
"1109",16357,"Germany","Serbia",1,1,8,17,1609,1512,0,1,9,97,1.06415343915344
"1110",16357,"Serbia","Germany",1,1,17,8,1512,1609,0,1,-9,-97,0.939714108141703
"1111",16356,"Kazakhstan","Moldova",1,0,47,52,1147,948,1,Inf,5,199,1.20991561181435
"1112",16356,"Moldova","Kazakhstan",0,1,52,47,948,1147,-1,0,-5,-199,0.826503923278117
"1113",16355,"Estonia","Iceland",0,0,45,29,1161,1415,0,NA,-16,-254,0.820494699646643
"1114",16355,"Iceland","Estonia",0,0,29,45,1415,1161,0,NA,16,254,1.21877691645134
"1115",16354,"Iceland","Sweden",2,2,29,13,1415,1569,0,1,-16,-154,0.901848311026131
"1116",16354,"Sweden","Iceland",2,2,13,29,1569,1415,0,1,16,154,1.10883392226148
"1117",16353,"Estonia","Finland",2,1,45,30,1161,1410,1,2,-15,-249,0.823404255319149
"1118",16353,"Finland","Estonia",1,2,30,45,1410,1161,-1,0.5,15,249,1.21447028423773
"1119",16352,"Finland","Sweden",1,0,30,13,1410,1569,1,Inf,-17,-159,0.898661567877629
"1120",16352,"Sweden","Finland",0,1,13,30,1569,1410,-1,0,17,159,1.11276595744681
"1121",16350,"Portugal","Poland",1,1,4,14,1666,1549,0,1,10,117,1.0755326016785
"1122",16350,"Poland","Portugal",1,1,14,4,1549,1666,0,1,-10,-117,0.929771908763505
"1123",16349,"Serbia","Lithuania",4,1,17,48,1512,1102,3,4,31,410,1.37205081669691
"1124",16349,"Lithuania","Serbia",1,4,48,17,1102,1512,-3,0.25,-31,-410,0.728835978835979
"1125",16348,"Montenegro","Romania",0,1,34,24,1368,1449,-1,0,-10,-81,0.944099378881988
"1126",16348,"Romania","Montenegro",1,0,24,34,1449,1368,1,Inf,10,81,1.05921052631579
"1127",16347,"Sweden","Russia",2,0,13,21,1569,1462,2,Inf,8,107,1.07318741450068
"1128",16347,"Russia","Sweden",0,2,21,13,1462,1569,-2,0,-8,-107,0.931803696622052
"1129",16346,"Scotland","Israel",3,2,25,37,1441,1283,1,1.5,12,158,1.12314886983632
"1130",16346,"Israel","Scotland",2,3,37,25,1283,1441,-1,0.666666666666667,-12,-158,0.890353920888272
"1131",16345,"Kosovo","Azerbaijan",4,0,46,43,1151,1168,4,Inf,-3,-17,0.985445205479452
"1132",16345,"Azerbaijan","Kosovo",0,4,43,46,1168,1151,-4,0,3,17,1.01476976542137
"1133",16344,"Malta","Faroe Islands",1,1,51,44,955,1165,0,1,-7,-210,0.819742489270386
"1134",16344,"Faroe Islands","Malta",1,1,44,51,1165,955,0,1,7,210,1.21989528795812
"1135",16342,"Albania","Wales",1,0,35,12,1362,1570,1,Inf,-23,-208,0.867515923566879
"1136",16342,"Wales","Albania",0,1,12,35,1570,1362,-1,0,23,208,1.15271659324523
"1137",16341,"Turkey","Ukraine",0,0,18,16,1505,1514,0,NA,-2,-9,0.994055482166446
"1138",16341,"Ukraine","Turkey",0,0,16,18,1514,1505,0,NA,2,9,1.00598006644518
"1139",16340,"Germany","Netherlands",2,2,8,11,1609,1598,0,1,3,11,1.00688360450563
"1140",16340,"Netherlands","Germany",2,2,11,8,1598,1609,0,1,-3,-11,0.993163455562461
"1141",16339,"Czech Republic","Slovakia",1,0,22,19,1458,1475,1,Inf,-3,-17,0.988474576271186
"1142",16339,"Slovakia","Czech Republic",0,1,19,22,1475,1458,-1,0,3,17,1.0116598079561
"1143",16337,"Cyprus","Norway",0,2,42,23,1240,1452,-2,0,-19,-212,0.853994490358127
"1144",16337,"Norway","Cyprus",2,0,23,42,1452,1240,2,Inf,19,212,1.17096774193548
"1145",16336,"Bulgaria","Slovenia",1,1,36,33,1339,1369,0,1,-3,-30,0.978086194302411
"1146",16336,"Slovenia","Bulgaria",1,1,33,36,1369,1339,0,1,3,30,1.02240477968633
"1147",16335,"Liechtenstein","Armenia",2,2,53,39,911,1273,0,1,-14,-362,0.715632364493323
"1148",16335,"Armenia","Liechtenstein",2,2,39,53,1273,911,0,1,14,362,1.397365532382
"1149",16332,"Georgia","Kazakhstan",2,1,40,47,1259,1147,1,2,7,112,1.0976460331299
"1150",16332,"Kazakhstan","Georgia",1,2,47,40,1147,1259,-1,0.5,-7,-112,0.911040508339952
"1151",16331,"Andorra","Latvia",0,0,50,49,1034,1081,0,NA,-1,-47,0.956521739130435
"1152",16331,"Latvia","Andorra",0,0,49,50,1081,1034,0,NA,1,47,1.04545454545455
"1153",16330,"Switzerland","Belgium",5,2,9,1,1606,1783,3,2.5,-8,-177,0.900729108244532
"1154",16330,"Belgium","Switzerland",2,5,1,9,1783,1606,-3,0.4,8,177,1.11021170610212
"1155",16329,"Hungary","Finland",2,0,20,30,1468,1410,2,Inf,10,58,1.04113475177305
"1156",16329,"Finland","Hungary",0,2,30,20,1410,1468,-2,0,-10,-58,0.960490463215259
"1157",16328,"Greece","Estonia",0,1,28,45,1418,1161,-1,0,17,257,1.2213608957795
"1158",16328,"Estonia","Greece",1,0,45,28,1161,1418,1,Inf,-17,-257,0.818758815232722
"1159",16326,"Northern Ireland","Austria",1,2,27,15,1425,1523,-1,0.5,-12,-98,0.935653315824032
"1160",16326,"Austria","Northern Ireland",2,1,15,27,1523,1425,1,2,12,98,1.06877192982456
"1161",16325,"San Marino","Belarus",0,2,55,38,804,1276,-2,0,-17,-472,0.630094043887147
"1162",16325,"Belarus","San Marino",2,0,38,55,1276,804,2,Inf,17,472,1.58706467661692
"1163",16324,"Moldova","Luxembourg",1,1,52,41,948,1244,0,1,-11,-296,0.762057877813505
"1164",16324,"Luxembourg","Moldova",1,1,41,52,1244,948,0,1,11,296,1.31223628691983
"1165",16323,"England","Croatia",2,1,3,10,1686,1605,1,2,7,81,1.05046728971963
"1166",16323,"Croatia","England",1,2,10,3,1605,1686,-1,0.5,-7,-81,0.951957295373665
"1167",16322,"Romania","Lithuania",3,0,24,48,1449,1102,3,Inf,24,347,1.31488203266788
"1168",16322,"Lithuania","Romania",0,3,48,24,1102,1449,-3,0,-24,-347,0.760524499654934
"1169",16321,"Italy","Portugal",0,0,6,4,1642,1666,0,NA,-2,-24,0.985594237695078
"1170",16321,"Portugal","Italy",0,0,4,6,1666,1642,0,NA,2,24,1.01461632155907
"1171",16320,"Albania","Scotland",0,4,35,25,1362,1441,-4,0,-10,-79,0.945176960444136
"1172",16320,"Scotland","Albania",4,0,25,35,1441,1362,4,Inf,10,79,1.05800293685756
"1173",16319,"Turkey","Sweden",0,1,18,13,1505,1569,-1,0,-5,-64,0.959209687699171
"1174",16319,"Sweden","Turkey",1,0,13,18,1569,1505,1,Inf,5,64,1.04252491694352
"1175",16318,"Azerbaijan","Faroe Islands",2,0,43,44,1168,1165,2,Inf,1,3,1.00257510729614
"1176",16318,"Faroe Islands","Azerbaijan",0,2,44,43,1165,1168,-2,0,-1,-3,0.997431506849315
"1177",16317,"Malta","Kosovo",0,5,51,46,955,1151,-5,0,-5,-196,0.829713292788879
"1178",16317,"Kosovo","Malta",5,0,46,51,1151,955,5,Inf,5,196,1.20523560209424
"1179",16316,"Serbia","Montenegro",2,1,17,34,1512,1368,1,2,17,144,1.10526315789474
"1180",16316,"Montenegro","Serbia",1,2,34,17,1368,1512,-1,0.5,-17,-144,0.904761904761905
"1181",16315,"Slovakia","Ukraine",4,1,19,16,1475,1514,3,4,-3,-39,0.974240422721268
